OCCRNC_YEAR,OCCRNC_MM,OCCRNC_VIRS,OCCRNC_CNT,PATNT_CNT,OCCRNC_IND,HOL_DUR,HOL_IND,CPI_VALUE,WTHR_AVG_TEMP,WTHR_AVG_H_TEMP,WTHR_AVG_L_TEMP,WTHR_AVG_PRECIP,WTHR_AVG_WNDSPD,WTHR_MX_WNDSPD,WTHR_AVG_PRESS,WTHR_MX_PRESS,WTHR_MN_PRESS,WTHR_AVG_SEA_PRESS,WTHR_MX_SEA_PRESS,WTHR_MN_SEA_PRESS,WTHR_AVG_RHUM,WTHR_MN_RHUM,WTHR_SUM_SUNHR,FST_CNT,FST_IND,POP_GEN_CNT,POP_ELM_CNT,POP_MID_CNT,POP_HIGH_CNT,POP_60P_CNT,POP_ELM_PROB,POP_MID_PROB,POP_HIGH_PROB,POP_60P_PROB,POP_DENS,GMS_LIC_CNT
2018,9,클로스트리디움퍼프린젠스,0,0,0,9,1,100.221,20.4,25.3,16.3,143.7,1.7,18.9,1008.2,1017.4,990,1013.6,1023.1,995.1,76,16,174.8,147,1,51817851,2846164,1371887,1583764,11052352,0.059280455,0.028573928,0.032986943,0.230200527,516.2288771,176
2018,8,클로스트리디움퍼프린젠스,0,0,0,0,0,99.462,27.3,32.2,23.3,304.3,1.9,28.1,1002.6,1009.5,984.1,1007.7,1014.7,989.4,75,20,224.3,56,1,51812153,2842276,1375180,1594837,11003469,0.059199475,0.028642515,0.033217574,0.229182382,516.1721115,195
2018,7,클로스트리디움퍼프린젠스,1,12,1,0,0,98.59,26.8,31.6,22.9,178.9,1.7,15.3,1003.8,1012.2,988.3,1008.9,1017.5,993.9,77,24,251.4,62,1,51806977,2837574,1375934,1607396,10952196,0.059101541,0.02865822,0.033479155,0.228114458,516.1205462,195
2018,6,클로스트리디움퍼프린젠스,0,0,0,0,0,98.779,22.2,27.8,17.6,137.5,1.8,17.2,1003.1,1011.6,993.4,1008.3,1017,998.7,70,13,219.5,29,1,51801449,2831911,1378887,1617861,10916769,0.05898359,0.028719725,0.033697122,0.227376578,516.0654742,259
2018,5,클로스트리디움퍼프린젠스,6,446,1,7,1,98.979,17.8,23.4,12.7,134.1,2.1,21.3,1006.7,1020,996.6,1011.9,1025.5,1002.1,71,10,208.5,105,1,51796179,2828465,1380535,1627790,10884934,0.058911817,0.02875405,0.033903925,0.226713512,516.0129725,227
2018,4,클로스트리디움퍼프린젠스,1,15,1,0,0,98.931,13.3,19.6,7.3,137.1,2.3,24.5,1010.6,1020.1,997.7,1016,1025.9,1003.8,63,1,227.5,127,1,51790131,2826280,1384166,1639270,10845816,0.058866307,0.028829677,0.034143033,0.225898755,515.95272,272
2018,3,클로스트리디움퍼프린젠스,4,85,1,4,1,98.751,8.1,14.3,2.5,112.3,2.2,20.2,1014.9,1026.1,994.7,1020.5,1032.4,1000.9,67,3,206.3,27,1,51784669,2823515,1390003,1649402,10807196,0.058808717,0.028951252,0.034354064,0.22509437,515.8983055,381
2018,2,클로스트리디움퍼프린젠스,0,0,0,4,1,98.855,-0.2,5.6,-5.7,31.9,2.2,25.2,1017.7,1025,991.2,1023.7,1031.4,997.5,50,1,204.2,14,1,51779892,2819965,1395228,1665044,10754957,0.058734777,0.029060079,0.034679859,0.224006326,515.8507153,233
2018,1,클로스트리디움퍼프린젠스,0,0,0,0,0,98.106,-2,3,-6.4,21.3,2.1,24.9,1018.2,1028.3,1002,1024.3,1035.2,1008.2,58,3,198.2,12,1,51779148,2817514,1399725,1678234,10712447,0.058683727,0.029153743,0.034954583,0.22312092,515.8433033,254
2018,12,황색포도상구균,0,0,0,4,1,98.988,1.1,6.3,-3.4,28.4,1.9,17,1021.3,1032.9,1007.5,1027.3,1039.6,1013.2,58,3,187,21,1,51826059,2852684,1360577,1547725,11193257,0.059416255,0.028338361,0.032236316,0.233135324,516.3106483,161
2018,11,황색포도상구균,1,26,1,0,0,99.33,8.1,14.4,3,49.8,1.3,20.1,1018.1,1025,1002.4,1023.8,1031,1008.2,70,2,184.8,25,1,51824477,2852500,1364227,1560055,11145410,0.059412422,0.028414384,0.032493128,0.232138757,516.2948878,192
2018,10,황색포도상구균,0,0,0,4,1,100.041,13,19.1,7.9,157.8,1.7,27.1,1013.5,1022.3,988.1,1019.1,1028.3,994.3,71,11,231.8,222,1,51821881,2850316,1367428,1572324,11101379,0.059366933,0.028481055,0.032748669,0.231221671,516.2690255,223
2018,9,황색포도상구균,0,0,0,9,1,100.221,20.4,25.3,16.3,143.7,1.7,18.9,1008.2,1017.4,990,1013.6,1023.1,995.1,76,16,174.8,147,1,51817851,2846164,1371887,1583764,11052352,0.059280455,0.028573928,0.032986943,0.230200527,516.2288771,176
2018,8,황색포도상구균,1,12,1,0,0,99.462,27.3,32.2,23.3,304.3,1.9,28.1,1002.6,1009.5,984.1,1007.7,1014.7,989.4,75,20,224.3,56,1,51812153,2842276,1375180,1594837,11003469,0.059199475,0.028642515,0.033217574,0.229182382,516.1721115,195
2018,7,황색포도상구균,0,0,0,0,0,98.59,26.8,31.6,22.9,178.9,1.7,15.3,1003.8,1012.2,988.3,1008.9,1017.5,993.9,77,24,251.4,62,1,51806977,2837574,1375934,1607396,10952196,0.059101541,0.02865822,0.033479155,0.228114458,516.1205462,195
2018,6,황색포도상구균,1,14,1,0,0,98.779,22.2,27.8,17.6,137.5,1.8,17.2,1003.1,1011.6,993.4,1008.3,1017,998.7,70,13,219.5,29,1,51801449,2831911,1378887,1617861,10916769,0.05898359,0.028719725,0.033697122,0.227376578,516.0654742,259
2018,5,황색포도상구균,0,0,0,7,1,98.979,17.8,23.4,12.7,134.1,2.1,21.3,1006.7,1020,996.6,1011.9,1025.5,1002.1,71,10,208.5,105,1,51796179,2828465,1380535,1627790,10884934,0.058911817,0.02875405,0.033903925,0.226713512,516.0129725,227
2018,4,황색포도상구균,0,0,0,0,0,98.931,13.3,19.6,7.3,137.1,2.3,24.5,1010.6,1020.1,997.7,1016,1025.9,1003.8,63,1,227.5,127,1,51790131,2826280,1384166,1639270,10845816,0.058866307,0.028829677,0.034143033,0.225898755,515.95272,272
2018,3,황색포도상구균,0,0,0,4,1,98.751,8.1,14.3,2.5,112.3,2.2,20.2,1014.9,1026.1,994.7,1020.5,1032.4,1000.9,67,3,206.3,27,1,51784669,2823515,1390003,1649402,10807196,0.058808717,0.028951252,0.034354064,0.22509437,515.8983055,381
2018,2,황색포도상구균,0,0,0,4,1,98.855,-0.2,5.6,-5.7,31.9,2.2,25.2,1017.7,1025,991.2,1023.7,1031.4,997.5,50,1,204.2,14,1,51779892,2819965,1395228,1665044,10754957,0.058734777,0.029060079,0.034679859,0.224006326,515.8507153,233
2018,1,황색포도상구균,0,0,0,0,0,98.106,-2,3,-6.4,21.3,2.1,24.9,1018.2,1028.3,1002,1024.3,1035.2,1008.2,58,3,198.2,12,1,51779148,2817514,1399725,1678234,10712447,0.058683727,0.029153743,0.034954583,0.22312092,515.8433033,254
2017,12,노로바이러스,7,86,1,6,1,97.698,-0.1,5,-5,22,2.1,25.3,1019.9,1028,1001.7,1025.9,1034.7,1007.8,58,2,200.7,19,1,51778544,2812677,1404772,1694482,10666349,0.058582981,0.029258863,0.035292999,0.222160782,515.9090014,177
2017,11,노로바이러스,2,15,1,0,0,97.347,6.8,12.9,1.3,13.1,1.9,19.1,1017.3,1025.7,1006.3,1023.1,1032,1011.7,61,6,206.4,20,1,51774649,2810990,1408402,1708575,10622895,0.058547844,0.029334469,0.035586531,0.221255713,515.8701926,216
2017,10,노로바이러스,1,22,1,3,1,98.077,15.3,21,10.8,65.5,1.7,21.8,1015.3,1023.1,1002.6,1020.7,1029.1,1008.3,74,10,179.8,168,1,51769092,2808628,1410733,1721169,10582818,0.058498648,0.02938302,0.035848841,0.220420982,515.8148239,157
2017,9,노로바이러스,1,89,1,0,0,98.172,20.6,26.3,15.8,99.3,1.6,16.7,1007.9,1018.7,997.7,1013.2,1024.4,1003.3,74,1,220,114,1,51762492,2806894,1413045,1733936,10534559,0.058462532,0.029431175,0.036114755,0.219415834,515.7490631,241
2017,8,노로바이러스,5,178,1,4,1,98.058,25.4,29.9,21.8,239.5,1.7,19.7,1002.7,1012,991.1,1007.8,1017.6,996.4,80,12,184.8,39,1,51753820,2804682,1415317,1745515,10488911,0.05841646,0.029478496,0.036355924,0.218465069,515.6626574,214
2017,7,노로바이러스,0,0,0,0,0,97.499,26.4,30.6,23.2,313.5,1.7,14,1003,1008.8,995.6,1008.1,1014.1,1001.1,83,20,145.8,52,1,51744948,2800657,1419163,1754384,10426573,0.058332626,0.029558602,0.03654065,0.217166681,515.5742589,209
2017,6,노로바이러스,4,41,1,4,1,97.338,21.8,27.8,16.6,59.7,1.9,15.4,1003.8,1012.8,992.7,1008.9,1018.3,997.5,66,8,252,18,1,51736224,2796365,1424863,1762916,10391101,0.058243232,0.029677322,0.036718356,0.216427863,515.4873351,250
2017,5,노로바이러스,8,188,1,5,1,97.546,18.7,25.4,12.5,30,2,18,1007.3,1018.6,994.6,1012.6,1024.2,1000,60,1,281.6,101,1,51732586,2792640,1428836,1772310,10362271,0.058165647,0.029760073,0.036914016,0.215827386,515.4510869,235
2017,4,노로바이러스,6,217,1,0,0,97.442,13.9,20.3,7.8,71,2.2,17.1,1008,1020.9,989.5,1013.4,1027,995.1,59,0,246.5,101,1,51722903,2789004,1434893,1780956,10325395,0.058089915,0.029886229,0.037094096,0.215059326,515.3546078,264
2017,3,노로바이러스,1,48,1,0,0,97.565,6.3,12.6,0.6,23.9,2,22.9,1014.2,1022.9,1003.8,1019.8,1028.4,1009.8,57,5,227.3,26,1,51714935,2784714,1441632,1790244,10286758,0.058000562,0.03002659,0.037287549,0.214254587,515.2752166,389
2017,2,노로바이러스,3,9,1,0,0,97.632,1.6,7.3,-3.8,30.6,2.3,23.4,1017.4,1028.4,1000.7,1023.4,1034.4,1006.7,56,3,210.4,7,1,51712221,2781973,1448366,1800324,10235951,0.057943472,0.030166847,0.037497497,0.213196369,515.2481749,284
2017,1,노로바이러스,8,75,1,4,1,97.366,0.1,5.5,-4.8,14.4,2.1,27.2,1019.4,1030.4,1005.9,1025.3,1037.1,1011.7,60,2,202,9,1,51704332,2779117,1456129,1810152,10188685,0.057883987,0.030328537,0.037702196,0.212211903,515.1695708,211
2017,12,바실러스세레우스,0,0,0,6,1,97.698,-0.1,5,-5,22,2.1,25.3,1019.9,1028,1001.7,1025.9,1034.7,1007.8,58,2,200.7,19,1,51778544,2812677,1404772,1694482,10666349,0.058582981,0.029258863,0.035292999,0.222160782,515.9090014,177
2017,11,바실러스세레우스,2,36,1,0,0,97.347,6.8,12.9,1.3,13.1,1.9,19.1,1017.3,1025.7,1006.3,1023.1,1032,1011.7,61,6,206.4,20,1,51774649,2810990,1408402,1708575,10622895,0.058547844,0.029334469,0.035586531,0.221255713,515.8701926,216
2017,10,바실러스세레우스,0,0,0,3,1,98.077,15.3,21,10.8,65.5,1.7,21.8,1015.3,1023.1,1002.6,1020.7,1029.1,1008.3,74,10,179.8,168,1,51769092,2808628,1410733,1721169,10582818,0.058498648,0.02938302,0.035848841,0.220420982,515.8148239,157
2017,9,바실러스세레우스,1,4,1,0,0,98.172,20.6,26.3,15.8,99.3,1.6,16.7,1007.9,1018.7,997.7,1013.2,1024.4,1003.3,74,1,220,114,1,51762492,2806894,1413045,1733936,10534559,0.058462532,0.029431175,0.036114755,0.219415834,515.7490631,241
2017,8,바실러스세레우스,1,4,1,4,1,98.058,25.4,29.9,21.8,239.5,1.7,19.7,1002.7,1012,991.1,1007.8,1017.6,996.4,80,12,184.8,39,1,51753820,2804682,1415317,1745515,10488911,0.05841646,0.029478496,0.036355924,0.218465069,515.6626574,214
2017,7,바실러스세레우스,1,2,1,0,0,97.499,26.4,30.6,23.2,313.5,1.7,14,1003,1008.8,995.6,1008.1,1014.1,1001.1,83,20,145.8,52,1,51744948,2800657,1419163,1754384,10426573,0.058332626,0.029558602,0.03654065,0.217166681,515.5742589,209
2017,6,바실러스세레우스,2,17,1,4,1,97.338,21.8,27.8,16.6,59.7,1.9,15.4,1003.8,1012.8,992.7,1008.9,1018.3,997.5,66,8,252,18,1,51736224,2796365,1424863,1762916,10391101,0.058243232,0.029677322,0.036718356,0.216427863,515.4873351,250
2017,5,바실러스세레우스,2,6,1,5,1,97.546,18.7,25.4,12.5,30,2,18,1007.3,1018.6,994.6,1012.6,1024.2,1000,60,1,281.6,101,1,51732586,2792640,1428836,1772310,10362271,0.058165647,0.029760073,0.036914016,0.215827386,515.4510869,235
2017,4,바실러스세레우스,0,0,0,0,0,97.442,13.9,20.3,7.8,71,2.2,17.1,1008,1020.9,989.5,1013.4,1027,995.1,59,0,246.5,101,1,51722903,2789004,1434893,1780956,10325395,0.058089915,0.029886229,0.037094096,0.215059326,515.3546078,264
2017,3,바실러스세레우스,0,0,0,0,0,97.565,6.3,12.6,0.6,23.9,2,22.9,1014.2,1022.9,1003.8,1019.8,1028.4,1009.8,57,5,227.3,26,1,51714935,2784714,1441632,1790244,10286758,0.058000562,0.03002659,0.037287549,0.214254587,515.2752166,389
2017,2,바실러스세레우스,1,4,1,0,0,97.632,1.6,7.3,-3.8,30.6,2.3,23.4,1017.4,1028.4,1000.7,1023.4,1034.4,1006.7,56,3,210.4,7,1,51712221,2781973,1448366,1800324,10235951,0.057943472,0.030166847,0.037497497,0.213196369,515.2481749,284
2017,1,바실러스세레우스,0,0,0,4,1,97.366,0.1,5.5,-4.8,14.4,2.1,27.2,1019.4,1030.4,1005.9,1025.3,1037.1,1011.7,60,2,202,9,1,51704332,2779117,1456129,1810152,10188685,0.057883987,0.030328537,0.037702196,0.212211903,515.1695708,211
2017,12,병원성대장균,0,0,0,6,1,97.698,-0.1,5,-5,22,2.1,25.3,1019.9,1028,1001.7,1025.9,1034.7,1007.8,58,2,200.7,19,1,51778544,2812677,1404772,1694482,10666349,0.058582981,0.029258863,0.035292999,0.222160782,515.9090014,177
2017,11,병원성대장균,0,0,0,0,0,97.347,6.8,12.9,1.3,13.1,1.9,19.1,1017.3,1025.7,1006.3,1023.1,1032,1011.7,61,6,206.4,20,1,51774649,2810990,1408402,1708575,10622895,0.058547844,0.029334469,0.035586531,0.221255713,515.8701926,216
2017,10,병원성대장균,3,89,1,3,1,98.077,15.3,21,10.8,65.5,1.7,21.8,1015.3,1023.1,1002.6,1020.7,1029.1,1008.3,74,10,179.8,168,1,51769092,2808628,1410733,1721169,10582818,0.058498648,0.02938302,0.035848841,0.220420982,515.8148239,157
2017,9,병원성대장균,7,284,1,0,0,98.172,20.6,26.3,15.8,99.3,1.6,16.7,1007.9,1018.7,997.7,1013.2,1024.4,1003.3,74,1,220,114,1,51762492,2806894,1413045,1733936,10534559,0.058462532,0.029431175,0.036114755,0.219415834,515.7490631,241
2017,8,병원성대장균,14,1033,1,4,1,98.058,25.4,29.9,21.8,239.5,1.7,19.7,1002.7,1012,991.1,1007.8,1017.6,996.4,80,12,184.8,39,1,51753820,2804682,1415317,1745515,10488911,0.05841646,0.029478496,0.036355924,0.218465069,515.6626574,214
2017,7,병원성대장균,5,74,1,0,0,97.499,26.4,30.6,23.2,313.5,1.7,14,1003,1008.8,995.6,1008.1,1014.1,1001.1,83,20,145.8,52,1,51744948,2800657,1419163,1754384,10426573,0.058332626,0.029558602,0.03654065,0.217166681,515.5742589,209
2017,6,병원성대장균,10,719,1,4,1,97.338,21.8,27.8,16.6,59.7,1.9,15.4,1003.8,1012.8,992.7,1008.9,1018.3,997.5,66,8,252,18,1,51736224,2796365,1424863,1762916,10391101,0.058243232,0.029677322,0.036718356,0.216427863,515.4873351,250
2017,5,병원성대장균,3,129,1,5,1,97.546,18.7,25.4,12.5,30,2,18,1007.3,1018.6,994.6,1012.6,1024.2,1000,60,1,281.6,101,1,51732586,2792640,1428836,1772310,10362271,0.058165647,0.029760073,0.036914016,0.215827386,515.4510869,235
2017,4,병원성대장균,3,46,1,0,0,97.442,13.9,20.3,7.8,71,2.2,17.1,1008,1020.9,989.5,1013.4,1027,995.1,59,0,246.5,101,1,51722903,2789004,1434893,1780956,10325395,0.058089915,0.029886229,0.037094096,0.215059326,515.3546078,264
2017,3,병원성대장균,1,3,1,0,0,97.565,6.3,12.6,0.6,23.9,2,22.9,1014.2,1022.9,1003.8,1019.8,1028.4,1009.8,57,5,227.3,26,1,51714935,2784714,1441632,1790244,10286758,0.058000562,0.03002659,0.037287549,0.214254587,515.2752166,389
2017,2,병원성대장균,0,0,0,0,0,97.632,1.6,7.3,-3.8,30.6,2.3,23.4,1017.4,1028.4,1000.7,1023.4,1034.4,1006.7,56,3,210.4,7,1,51712221,2781973,1448366,1800324,10235951,0.057943472,0.030166847,0.037497497,0.213196369,515.2481749,284
2017,1,병원성대장균,1,6,1,4,1,97.366,0.1,5.5,-4.8,14.4,2.1,27.2,1019.4,1030.4,1005.9,1025.3,1037.1,1011.7,60,2,202,9,1,51704332,2779117,1456129,1810152,10188685,0.057883987,0.030328537,0.037702196,0.212211903,515.1695708,211
2017,12,살모넬라,0,0,0,6,1,97.698,-0.1,5,-5,22,2.1,25.3,1019.9,1028,1001.7,1025.9,1034.7,1007.8,58,2,200.7,19,1,51778544,2812677,1404772,1694482,10666349,0.058582981,0.029258863,0.035292999,0.222160782,515.9090014,177
2017,11,살모넬라,1,31,1,0,0,97.347,6.8,12.9,1.3,13.1,1.9,19.1,1017.3,1025.7,1006.3,1023.1,1032,1011.7,61,6,206.4,20,1,51774649,2810990,1408402,1708575,10622895,0.058547844,0.029334469,0.035586531,0.221255713,515.8701926,216
2017,10,살모넬라,3,146,1,3,1,98.077,15.3,21,10.8,65.5,1.7,21.8,1015.3,1023.1,1002.6,1020.7,1029.1,1008.3,74,10,179.8,168,1,51769092,2808628,1410733,1721169,10582818,0.058498648,0.02938302,0.035848841,0.220420982,515.8148239,157
2017,9,살모넬라,3,129,1,0,0,98.172,20.6,26.3,15.8,99.3,1.6,16.7,1007.9,1018.7,997.7,1013.2,1024.4,1003.3,74,1,220,114,1,51762492,2806894,1413045,1733936,10534559,0.058462532,0.029431175,0.036114755,0.219415834,515.7490631,241
2017,8,살모넬라,4,110,1,4,1,98.058,25.4,29.9,21.8,239.5,1.7,19.7,1002.7,1012,991.1,1007.8,1017.6,996.4,80,12,184.8,39,1,51753820,2804682,1415317,1745515,10488911,0.05841646,0.029478496,0.036355924,0.218465069,515.6626574,214
2017,7,살모넬라,4,83,1,0,0,97.499,26.4,30.6,23.2,313.5,1.7,14,1003,1008.8,995.6,1008.1,1014.1,1001.1,83,20,145.8,52,1,51744948,2800657,1419163,1754384,10426573,0.058332626,0.029558602,0.03654065,0.217166681,515.5742589,209
2017,6,살모넬라,2,23,1,4,1,97.338,21.8,27.8,16.6,59.7,1.9,15.4,1003.8,1012.8,992.7,1008.9,1018.3,997.5,66,8,252,18,1,51736224,2796365,1424863,1762916,10391101,0.058243232,0.029677322,0.036718356,0.216427863,515.4873351,250
2017,5,살모넬라,3,140,1,5,1,97.546,18.7,25.4,12.5,30,2,18,1007.3,1018.6,994.6,1012.6,1024.2,1000,60,1,281.6,101,1,51732586,2792640,1428836,1772310,10362271,0.058165647,0.029760073,0.036914016,0.215827386,515.4510869,235
2017,4,살모넬라,0,0,0,0,0,97.442,13.9,20.3,7.8,71,2.2,17.1,1008,1020.9,989.5,1013.4,1027,995.1,59,0,246.5,101,1,51722903,2789004,1434893,1780956,10325395,0.058089915,0.029886229,0.037094096,0.215059326,515.3546078,264
2017,3,살모넬라,0,0,0,0,0,97.565,6.3,12.6,0.6,23.9,2,22.9,1014.2,1022.9,1003.8,1019.8,1028.4,1009.8,57,5,227.3,26,1,51714935,2784714,1441632,1790244,10286758,0.058000562,0.03002659,0.037287549,0.214254587,515.2752166,389
2017,2,살모넬라,0,0,0,0,0,97.632,1.6,7.3,-3.8,30.6,2.3,23.4,1017.4,1028.4,1000.7,1023.4,1034.4,1006.7,56,3,210.4,7,1,51712221,2781973,1448366,1800324,10235951,0.057943472,0.030166847,0.037497497,0.213196369,515.2481749,284
2017,1,살모넬라,0,0,0,4,1,97.366,0.1,5.5,-4.8,14.4,2.1,27.2,1019.4,1030.4,1005.9,1025.3,1037.1,1011.7,60,2,202,9,1,51704332,2779117,1456129,1810152,10188685,0.057883987,0.030328537,0.037702196,0.212211903,515.1695708,211
2017,12,원충,3,13,1,6,1,97.698,-0.1,5,-5,22,2.1,25.3,1019.9,1028,1001.7,1025.9,1034.7,1007.8,58,2,200.7,19,1,51778544,2812677,1404772,1694482,10666349,0.058582981,0.029258863,0.035292999,0.222160782,515.9090014,177
2017,11,원충,2,11,1,0,0,97.347,6.8,12.9,1.3,13.1,1.9,19.1,1017.3,1025.7,1006.3,1023.1,1032,1011.7,61,6,206.4,20,1,51774649,2810990,1408402,1708575,10622895,0.058547844,0.029334469,0.035586531,0.221255713,515.8701926,216
2017,10,원충,2,10,1,3,1,98.077,15.3,21,10.8,65.5,1.7,21.8,1015.3,1023.1,1002.6,1020.7,1029.1,1008.3,74,10,179.8,168,1,51769092,2808628,1410733,1721169,10582818,0.058498648,0.02938302,0.035848841,0.220420982,515.8148239,157
2017,9,원충,3,17,1,0,0,98.172,20.6,26.3,15.8,99.3,1.6,16.7,1007.9,1018.7,997.7,1013.2,1024.4,1003.3,74,1,220,114,1,51762492,2806894,1413045,1733936,10534559,0.058462532,0.029431175,0.036114755,0.219415834,515.7490631,241
2017,8,원충,4,13,1,4,1,98.058,25.4,29.9,21.8,239.5,1.7,19.7,1002.7,1012,991.1,1007.8,1017.6,996.4,80,12,184.8,39,1,51753820,2804682,1415317,1745515,10488911,0.05841646,0.029478496,0.036355924,0.218465069,515.6626574,214
2017,7,원충,7,27,1,0,0,97.499,26.4,30.6,23.2,313.5,1.7,14,1003,1008.8,995.6,1008.1,1014.1,1001.1,83,20,145.8,52,1,51744948,2800657,1419163,1754384,10426573,0.058332626,0.029558602,0.03654065,0.217166681,515.5742589,209
2017,6,원충,3,13,1,4,1,97.338,21.8,27.8,16.6,59.7,1.9,15.4,1003.8,1012.8,992.7,1008.9,1018.3,997.5,66,8,252,18,1,51736224,2796365,1424863,1762916,10391101,0.058243232,0.029677322,0.036718356,0.216427863,515.4873351,250
2017,5,원충,3,13,1,5,1,97.546,18.7,25.4,12.5,30,2,18,1007.3,1018.6,994.6,1012.6,1024.2,1000,60,1,281.6,101,1,51732586,2792640,1428836,1772310,10362271,0.058165647,0.029760073,0.036914016,0.215827386,515.4510869,235
2017,4,원충,5,31,1,0,0,97.442,13.9,20.3,7.8,71,2.2,17.1,1008,1020.9,989.5,1013.4,1027,995.1,59,0,246.5,101,1,51722903,2789004,1434893,1780956,10325395,0.058089915,0.029886229,0.037094096,0.215059326,515.3546078,264
2017,3,원충,4,15,1,0,0,97.565,6.3,12.6,0.6,23.9,2,22.9,1014.2,1022.9,1003.8,1019.8,1028.4,1009.8,57,5,227.3,26,1,51714935,2784714,1441632,1790244,10286758,0.058000562,0.03002659,0.037287549,0.214254587,515.2752166,389
2017,2,원충,1,5,1,0,0,97.632,1.6,7.3,-3.8,30.6,2.3,23.4,1017.4,1028.4,1000.7,1023.4,1034.4,1006.7,56,3,210.4,7,1,51712221,2781973,1448366,1800324,10235951,0.057943472,0.030166847,0.037497497,0.213196369,515.2481749,284
2017,1,원충,2,9,1,4,1,97.366,0.1,5.5,-4.8,14.4,2.1,27.2,1019.4,1030.4,1005.9,1025.3,1037.1,1011.7,60,2,202,9,1,51704332,2779117,1456129,1810152,10188685,0.057883987,0.030328537,0.037702196,0.212211903,515.1695708,211
2017,12,장염비브리오,0,0,0,6,1,97.698,-0.1,5,-5,22,2.1,25.3,1019.9,1028,1001.7,1025.9,1034.7,1007.8,58,2,200.7,19,1,51778544,2812677,1404772,1694482,10666349,0.058582981,0.029258863,0.035292999,0.222160782,515.9090014,177
2017,11,장염비브리오,0,0,0,0,0,97.347,6.8,12.9,1.3,13.1,1.9,19.1,1017.3,1025.7,1006.3,1023.1,1032,1011.7,61,6,206.4,20,1,51774649,2810990,1408402,1708575,10622895,0.058547844,0.029334469,0.035586531,0.221255713,515.8701926,216
2017,10,장염비브리오,0,0,0,3,1,98.077,15.3,21,10.8,65.5,1.7,21.8,1015.3,1023.1,1002.6,1020.7,1029.1,1008.3,74,10,179.8,168,1,51769092,2808628,1410733,1721169,10582818,0.058498648,0.02938302,0.035848841,0.220420982,515.8148239,157
2017,9,장염비브리오,1,163,1,0,0,98.172,20.6,26.3,15.8,99.3,1.6,16.7,1007.9,1018.7,997.7,1013.2,1024.4,1003.3,74,1,220,114,1,51762492,2806894,1413045,1733936,10534559,0.058462532,0.029431175,0.036114755,0.219415834,515.7490631,241
2017,8,장염비브리오,4,134,1,4,1,98.058,25.4,29.9,21.8,239.5,1.7,19.7,1002.7,1012,991.1,1007.8,1017.6,996.4,80,12,184.8,39,1,51753820,2804682,1415317,1745515,10488911,0.05841646,0.029478496,0.036355924,0.218465069,515.6626574,214
2017,7,장염비브리오,3,53,1,0,0,97.499,26.4,30.6,23.2,313.5,1.7,14,1003,1008.8,995.6,1008.1,1014.1,1001.1,83,20,145.8,52,1,51744948,2800657,1419163,1754384,10426573,0.058332626,0.029558602,0.03654065,0.217166681,515.5742589,209
2017,6,장염비브리오,0,0,0,4,1,97.338,21.8,27.8,16.6,59.7,1.9,15.4,1003.8,1012.8,992.7,1008.9,1018.3,997.5,66,8,252,18,1,51736224,2796365,1424863,1762916,10391101,0.058243232,0.029677322,0.036718356,0.216427863,515.4873351,250
2017,5,장염비브리오,0,0,0,5,1,97.546,18.7,25.4,12.5,30,2,18,1007.3,1018.6,994.6,1012.6,1024.2,1000,60,1,281.6,101,1,51732586,2792640,1428836,1772310,10362271,0.058165647,0.029760073,0.036914016,0.215827386,515.4510869,235
2017,4,장염비브리오,1,4,1,0,0,97.442,13.9,20.3,7.8,71,2.2,17.1,1008,1020.9,989.5,1013.4,1027,995.1,59,0,246.5,101,1,51722903,2789004,1434893,1780956,10325395,0.058089915,0.029886229,0.037094096,0.215059326,515.3546078,264
2017,3,장염비브리오,0,0,0,0,0,97.565,6.3,12.6,0.6,23.9,2,22.9,1014.2,1022.9,1003.8,1019.8,1028.4,1009.8,57,5,227.3,26,1,51714935,2784714,1441632,1790244,10286758,0.058000562,0.03002659,0.037287549,0.214254587,515.2752166,389
2017,2,장염비브리오,0,0,0,0,0,97.632,1.6,7.3,-3.8,30.6,2.3,23.4,1017.4,1028.4,1000.7,1023.4,1034.4,1006.7,56,3,210.4,7,1,51712221,2781973,1448366,1800324,10235951,0.057943472,0.030166847,0.037497497,0.213196369,515.2481749,284
2017,1,장염비브리오,0,0,0,4,1,97.366,0.1,5.5,-4.8,14.4,2.1,27.2,1019.4,1030.4,1005.9,1025.3,1037.1,1011.7,60,2,202,9,1,51704332,2779117,1456129,1810152,10188685,0.057883987,0.030328537,0.037702196,0.212211903,515.1695708,211
2017,12,캠필로박터제주니,0,0,0,6,1,97.698,-0.1,5,-5,22,2.1,25.3,1019.9,1028,1001.7,1025.9,1034.7,1007.8,58,2,200.7,19,1,51778544,2812677,1404772,1694482,10666349,0.058582981,0.029258863,0.035292999,0.222160782,515.9090014,177
2017,11,캠필로박터제주니,0,0,0,0,0,97.347,6.8,12.9,1.3,13.1,1.9,19.1,1017.3,1025.7,1006.3,1023.1,1032,1011.7,61,6,206.4,20,1,51774649,2810990,1408402,1708575,10622895,0.058547844,0.029334469,0.035586531,0.221255713,515.8701926,216
2017,10,캠필로박터제주니,0,0,0,3,1,98.077,15.3,21,10.8,65.5,1.7,21.8,1015.3,1023.1,1002.6,1020.7,1029.1,1008.3,74,10,179.8,168,1,51769092,2808628,1410733,1721169,10582818,0.058498648,0.02938302,0.035848841,0.220420982,515.8148239,157
